,indicator,periodType,periodFrom,periodTo,tsoEicCode,operatorLabel,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,isCamRelevant,isNA,isCmpRelevant,interruptionCalculationRemark,isArchived
84,Physical Flow,day,2017-03-26 06:00,2017-03-27 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,245988202.0,2017-03-27 10:36,,Provisional,yes,,,,
85,Physical Flow,day,2017-03-27 06:00,2017-03-28 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,243149773.0,2017-03-28 10:40,,Provisional,yes,,,,
86,Physical Flow,day,2017-03-28 06:00,2017-03-29 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,280403254.0,2017-03-29 10:36,,Provisional,yes,,,,
87,Physical Flow,day,2017-03-29 06:00,2017-03-30 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,232917029.0,2017-03-30 10:36,,Provisional,yes,,,,
88,Physical Flow,day,2017-03-30 06:00,2017-03-31 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,298241042.0,2017-03-31 10:36,,Provisional,yes,,,,
89,Physical Flow,day,2017-03-31 06:00,2017-04-01 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,226902841.0,2017-04-01 10:46,,Provisional,yes,,,,
90,Physical Flow,day,2017-04-01 06:00,2017-04-02 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,265623284.0,2017-04-02 10:36,,Provisional,yes,,,,
91,Physical Flow,day,2017-04-02 06:00,2017-04-03 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,210351587.0,2017-04-03 10:36,,Provisional,yes,,,,
92,Physical Flow,day,2017-04-03 06:00,2017-04-04 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,163213115.0,2017-04-04 10:36,,Provisional,yes,,,,
93,Physical Flow,day,2017-04-04 06:00,2017-04-05 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,180971567.0,2017-04-05 10:36,,Provisional,yes,,,,
94,Physical Flow,day,2017-04-05 06:00,2017-04-06 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,214051236.0,2017-04-06 10:36,,Provisional,yes,,,,
95,Physical Flow,day,2017-04-06 06:00,2017-04-07 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,206583132.0,2017-04-07 10:36,,Provisional,yes,,,,
96,Physical Flow,day,2017-04-07 06:00,2017-04-08 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,202221220.0,2017-04-08 10:36,,Provisional,yes,,,,
97,Physical Flow,day,2017-04-08 06:00,2017-04-09 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,177832820.0,2017-04-09 10:36,,Provisional,yes,,,,
98,Physical Flow,day,2017-04-09 06:00,2017-04-10 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,169563047.0,2017-04-10 10:36,,Provisional,yes,,,,
99,Physical Flow,day,2017-04-10 06:00,2017-04-11 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,193371143.0,2017-04-11 10:38,,Provisional,yes,,,,
100,Physical Flow,day,2017-04-11 06:00,2017-04-12 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,150044374.0,2017-04-12 10:38,,Provisional,yes,,,,
101,Physical Flow,day,2017-04-12 06:00,2017-04-13 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,151420951.0,2017-04-13 10:36,,Provisional,yes,,,,
102,Physical Flow,day,2017-04-13 06:00,2017-04-14 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,145162986.0,2017-04-14 10:36,,Provisional,yes,,,,
103,Physical Flow,day,2017-04-14 06:00,2017-04-15 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,114555786.0,2017-04-15 10:36,,Provisional,yes,,,,
104,Physical Flow,day,2017-04-15 06:00,2017-04-16 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,115826561.0,2017-04-16 10:36,,Provisional,yes,,,,
105,Physical Flow,day,2017-04-16 06:00,2017-04-17 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,132653759.0,2017-04-17 10:36,,Provisional,yes,,,,
106,Physical Flow,day,2017-04-17 06:00,2017-04-18 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,143933998.0,2017-04-18 10:36,,Provisional,yes,,,,
107,Physical Flow,day,2017-04-18 06:00,2017-04-19 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,184246058.0,2017-04-19 10:36,,Provisional,yes,,,,
108,Physical Flow,day,2017-04-19 06:00,2017-04-20 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,214722268.0,2017-04-20 10:38,,Provisional,yes,,,,
109,Physical Flow,day,2017-04-20 06:00,2017-04-21 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,215245562.0,2017-04-21 10:36,,Provisional,yes,,,,
110,Physical Flow,day,2017-04-21 06:00,2017-04-22 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,203294941.0,2017-04-22 10:36,,Provisional,yes,,,,
111,Physical Flow,day,2017-04-22 06:00,2017-04-23 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,201239155.0,2017-04-23 10:36,,Provisional,yes,,,,
112,Physical Flow,day,2017-04-23 06:00,2017-04-24 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,212856170.0,2017-04-24 10:36,,Provisional,yes,,,,
113,Physical Flow,day,2017-04-24 06:00,2017-04-25 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,225575877.0,2017-04-25 10:36,,Provisional,yes,,,,
114,Physical Flow,day,2017-04-25 06:00,2017-04-26 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,203304447.0,2017-04-26 10:36,,Provisional,yes,,,,
115,Physical Flow,day,2017-04-26 06:00,2017-04-27 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,206553532.0,2017-04-27 10:36,,Provisional,yes,,,,
116,Physical Flow,day,2017-04-27 06:00,2017-04-28 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,200559689.0,2017-04-28 10:38,,Provisional,yes,,,,
117,Physical Flow,day,2017-04-28 06:00,2017-04-29 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,209884244.0,2017-04-29 10:36,,Provisional,yes,,,,
118,Physical Flow,day,2017-04-29 06:00,2017-04-30 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,209032313.0,2017-04-30 10:38,,Provisional,yes,,,,
119,Physical Flow,day,2017-04-30 06:00,2017-05-01 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,215895133.0,2017-05-01 10:36,,Provisional,yes,,,,
120,Physical Flow,day,2017-05-01 06:00,2017-05-02 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,206265907.0,2017-05-02 10:38,,Provisional,yes,,,,
121,Physical Flow,day,2017-05-02 06:00,2017-05-03 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,234379401.0,2017-05-03 10:40,,Provisional,yes,,,,
122,Physical Flow,day,2017-05-03 06:00,2017-05-04 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,201047302.0,2017-05-04 10:36,,Provisional,yes,,,,
123,Physical Flow,day,2017-05-04 06:00,2017-05-05 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,220389325.0,2017-05-05 10:36,,Provisional,yes,,,,
124,Physical Flow,day,2017-05-05 06:00,2017-05-06 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,150557672.0,2017-05-06 10:38,,Provisional,yes,,,,
