date,2022,Mittelwert,Maximum,Minimum
2022-05-03,36.5,47.681,79.06,22.02
2022-05-04,36.94,47.906,79.2,22.29
2022-05-05,37.39,48.132999999999996,79.3,22.69
2022-05-06,37.7,48.35,79.4,23.17
2022-05-07,38.21,48.614,79.58,23.66
2022-05-08,38.7,48.951,79.97,24.2
2022-05-09,39.05,49.345,80.47,24.73
2022-05-10,39.29,49.743,80.99,25.33
2022-05-11,39.64,50.097,81.25,25.92
2022-05-12,39.86,50.354,81.11,26.6
2022-05-13,40.52,50.649,81.13,26.89
2022-05-14,41.13,50.948,81.17,27.17
2022-05-15,41.79,51.205,81.27,27.44
2022-05-16,42.23,51.471000000000004,81.52,27.71
2022-05-17,42.66,51.778,81.87,27.84
2022-05-18,43.13,52.095000000000006,82.11,27.91
2022-05-19,43.55,52.437,82.28,28.01
2022-05-20,43.97,52.778,82.46,28.28
2022-05-21,44.72,53.133,82.78,28.65
2022-05-22,45.39,53.489,83.19,28.93
2022-05-23,45.95,53.812,83.55,29.24
2022-05-24,46.34,54.088,83.84,29.52
2022-05-25,46.8,54.398,84.12,29.62
2022-05-26,47.29,54.702,84.27,29.73
2022-05-27,47.85,54.970000000000006,84.27,29.75
2022-05-28,48.33,55.222,84.22,29.89
2022-05-29,48.8,55.525999999999996,84.28,30.25
2022-05-30,49.0,55.588,84.53,30.69
2022-05-31,49.17,56.053,84.77,31.04
2022-06-01,49.52,56.474000000000004,85.03,31.46
2022-06-02,49.95,56.8,85.17,31.98
2022-06-03,50.48,57.090999999999994,85.31,32.47
2022-06-04,51.18,57.370000000000005,85.43,32.92
2022-06-05,51.86,57.648,85.5,33.47
2022-06-06,52.53,57.949,85.71,33.99
2022-06-07,52.97,58.272000000000006,85.9,34.31
2022-06-08,53.23,58.556,85.69,34.58
2022-06-09,53.46,58.826,85.73,34.74
2022-06-10,53.84,59.109,85.72,34.97
2022-06-11,54.51,59.375,85.85,35.23
2022-06-12,55.2,59.65599999999999,86.03,35.64
2022-06-13,55.53,59.956,86.32,36.07
2022-06-14,55.91,60.266999999999996,86.65,36.41
2022-06-15,56.26,60.51800000000001,86.83,36.61
2022-06-16,56.66,60.762,86.92,36.83
2022-06-17,56.99,61.023,86.98,37.15
2022-06-18,57.53,61.29600000000001,87.05,37.52
2022-06-19,58.05,61.561,87.15,38.0
2022-06-20,58.38,61.83,87.39,38.43
2022-06-21,58.95,62.109,87.67,38.83
2022-06-22,59.24,62.39399999999999,87.77,38.99
2022-06-23,59.55,62.652,87.87,39.19
2022-06-24,59.82,62.879,87.94,39.39
2022-06-25,60.2,63.166999999999994,88.03,39.65
2022-06-26,60.53,63.449,88.15,40.04
2022-06-27,60.73,63.58,88.37,40.47
2022-06-28,60.9,63.887,88.59,40.77
2022-06-29,61.03,64.22200000000001,88.7,41.09
2022-06-30,61.22,64.553,88.85,41.36
2022-07-01,61.47,64.816,88.94,41.71
2022-07-02,61.85,65.201,88.98,41.95
2022-07-03,62.27,65.55699999999999,89.25,42.45
2022-07-04,62.58,65.896,89.58,42.91
2022-07-05,62.88,66.251,89.91,43.3
2022-07-06,63.14,66.672,89.95,43.54
2022-07-07,63.39,66.993,89.92,43.71
2022-07-08,63.65,67.283,89.89,43.84
2022-07-09,64.06,67.549,89.8,44.13
2022-07-10,64.51,67.822,89.85,44.54
2022-07-11,64.59,68.049,89.98,44.95
2022-07-12,64.53,68.366,90.2,45.24
2022-07-13,64.53,68.68199999999999,90.33,45.28
2022-07-14,64.58,68.983,90.25,45.29
2022-07-15,64.62,69.252,90.09,45.47
2022-07-16,64.81,69.483,89.93,45.71
2022-07-17,65.06,69.72200000000001,89.8,45.94
2022-07-18,65.05,69.949,89.72,46.15
2022-07-19,65.1,70.15,89.66,46.29
2022-07-20,65.22,70.392,89.51,46.41
2022-07-21,65.31,70.62,89.27,46.45
2022-07-22,65.51,70.80600000000001,88.94,46.45
2022-07-23,65.89,71.053,88.72,46.8
2022-07-24,66.35,71.312,88.55,47.29
2022-07-25,66.75,71.556,88.42,47.68
2022-07-26,67.15,71.843,88.63,48.01
2022-07-27,67.45,72.172,88.7,48.39
2022-07-28,67.79,72.467,88.76,48.79
2022-07-29,68.12,72.77000000000001,88.87,49.16
2022-07-30,68.55,73.06899999999999,88.88,49.49
2022-07-31,69.04,73.361,88.95,49.84
2022-08-01,69.43,73.723,89.17,50.24
2022-08-02,69.93,73.999,89.39,50.6
2022-08-03,70.39,74.357,89.52,50.86
2022-08-04,70.84,74.747,89.61,51.16
2022-08-05,71.34,74.939,89.78,51.44
2022-08-06,72.0,75.287,89.88,51.89
2022-08-07,72.65,75.634,90.04,52.25
2022-08-08,73.19,76.16900000000001,90.29,52.59
2022-08-09,73.77,76.502,90.53,52.84
2022-08-10,74.4,76.827,90.71,53.09
2022-08-11,74.94,77.138,91.16,53.31
2022-08-12,75.44,77.422,91.44,53.49
2022-08-13,76.12,77.704,91.64,53.77
2022-08-14,76.8,77.987,91.8,54.15
2022-08-15,77.32,78.276,92.05,54.49
2022-08-16,77.79,78.583,92.33,54.78
2022-08-17,78.2,78.88,92.73,54.94
2022-08-18,78.46,79.176,93.13,55.13
2022-08-19,78.91,79.454,93.49,55.33
2022-08-20,79.54,79.737,93.73,55.62
2022-08-21,80.14,80.003,93.94,55.97
2022-08-22,80.65,80.273,94.13,56.34
2022-08-23,81.08,80.55199999999999,94.36,56.72
2022-08-24,81.28,80.81,94.61,57.11
2022-08-25,81.78,81.066,94.88,57.44
2022-08-26,82.21,81.301,95.0,57.81
2022-08-27,82.75,81.518,95.17,58.2
2022-08-28,83.27,81.735,95.29,58.62
2022-08-29,83.67,81.946,95.27,59.03
2022-08-30,84.03,82.185,95.43,59.39
2022-08-31,84.26,82.398,95.72,59.62
2022-09-01,84.53,82.60499999999999,96.0,59.83
2022-09-02,85.02,82.806,96.16,60.03
2022-09-03,85.56,82.985,96.34,60.26
2022-09-04,86.1,83.192,96.51,60.59
2022-09-05,86.5,83.41900000000001,96.61,60.94
2022-09-06,86.84,83.612,96.62,61.17
2022-09-07,86.95,83.807,96.66,61.36
2022-09-08,87.23,84.00399999999999,96.72,61.67
2022-09-09,87.55,84.174,96.64,61.99
2022-09-10,87.94,84.337,96.67,62.28
2022-09-11,88.31,84.513,96.7,62.63
2022-09-12,88.47,84.713,96.77,63.01
2022-09-13,88.71,84.91900000000001,96.83,63.25
2022-09-14,88.85,85.107,96.96,63.43
2022-09-15,89.07,85.301,97.12,63.57
2022-09-16,89.37,85.489,97.18,63.71
2022-09-17,89.74,85.638,97.22,63.88
2022-09-18,90.06,85.83,97.22,64.2
2022-09-19,90.29,85.989,97.15,64.51
2022-09-20,90.41,86.147,97.15,64.64
2022-09-21,90.53,86.292,97.24,64.8
2022-09-22,90.63,86.417,97.36,64.92
2022-09-23,90.78,86.527,97.4,65.2
2022-09-24,91.02,86.64099999999999,97.41,65.52
2022-09-25,91.32,86.77799999999999,97.38,66.06
2022-09-26,91.43,86.918,97.41,66.64
2022-09-27,91.5,87.094,97.5,67.06
2022-09-28,91.28,87.255,97.69,67.36
2022-09-29,91.36,87.439,97.92,67.73
2022-09-30,91.48,87.559,98.02,67.89
2022-10-01,91.79,88.00399999999999,98.37,68.21
2022-10-02,92.19,88.171,98.44,68.65
2022-10-03,92.58,88.389,98.49,69.25
2022-10-04,92.8,88.557,98.48,69.56
2022-10-05,93.07,88.783,98.56,70.05
2022-10-06,93.34,88.95899999999999,98.66,70.25
2022-10-07,93.64,89.07000000000001,98.67,70.21
2022-10-08,94.08,89.16900000000001,98.67,70.39
2022-10-09,94.44,89.28200000000001,98.68,70.75
2022-10-10,94.67,89.35900000000001,98.69,70.97
2022-10-11,94.83,89.461,98.69,70.94
2022-10-12,95.0,89.587,98.8,71.21
2022-10-13,95.09,89.673,98.97,71.08
2022-10-14,95.28,89.792,99.05,71.17
2022-10-15,95.63,89.839,99.1,71.28
2022-10-16,96.03,89.913,99.12,71.4
2022-10-17,96.29,89.976,99.13,71.53
2022-10-18,96.49,90.067,99.15,71.6
2022-10-19,96.52,90.154,99.24,71.72
2022-10-20,96.76,90.24,99.34,71.96
2022-10-21,96.84,90.286,99.37,71.89
2022-10-22,97.18,90.34,99.37,71.88
2022-10-23,97.53,90.35499999999999,99.37,71.84
2022-10-24,97.73,90.37899999999999,99.39,71.84
2022-10-25,,90.41900000000001,99.42,71.68
2022-10-26,,90.452,99.57,71.67
2022-10-27,,90.489,99.66,72.05
2022-10-28,,90.45599999999999,99.64,72.07
2022-10-29,,90.396,99.56,72.08
2022-10-30,,90.35900000000001,99.45,72.21
2022-10-31,,90.574,99.29,72.29
2022-11-01,,90.52799999999999,99.25,72.41
2022-11-02,,90.554,99.42,72.17
2022-11-03,,90.533,99.58,71.83
2022-11-04,,90.48299999999999,99.65,71.57
2022-11-05,,90.408,99.61,71.36
2022-11-06,,90.385,99.54,71.41
2022-11-07,,90.388,99.6,71.47
2022-11-08,,90.326,99.59,71.17
2022-11-09,,90.247,99.64,70.98
2022-11-10,,90.15299999999999,99.65,70.75
2022-11-11,,90.066,99.59,70.47
2022-11-12,,89.953,99.5,70.11
2022-11-13,,89.862,99.36,70.13
2022-11-14,,89.728,99.3,70.21
2022-11-15,,89.604,99.25,70.02
2022-11-16,,89.451,99.27,69.71
2022-11-17,,89.31800000000001,99.29,69.59
2022-11-18,,89.226,99.24,69.54
2022-11-19,,89.108,99.14,69.66
2022-11-20,,88.997,98.95,69.78
2022-11-21,,88.773,98.71,69.82
2022-11-22,,88.55499999999999,98.66,69.53
2022-11-23,,88.325,98.74,69.02
2022-11-24,,88.08099999999999,98.81,68.46
2022-11-25,,87.745,98.74,67.87
2022-11-26,,87.381,98.71,67.31
2022-11-27,,87.083,98.78,66.86
2022-11-28,,86.724,98.84,66.41
2022-11-29,,86.306,98.83,65.7
2022-11-30,,85.868,98.73,65.12
2022-12-01,,85.501,98.59,64.73
2022-12-02,,85.08200000000001,98.47,64.15
2022-12-03,,84.574,98.43,63.57
2022-12-04,,84.112,98.36,63.21
2022-12-05,,83.687,98.19,62.86
2022-12-06,,83.186,98.02,62.2
2022-12-07,,82.755,98.09,61.63
2022-12-08,,82.412,98.23,61.04
2022-12-09,,81.993,98.19,60.36
2022-12-10,,81.535,98.01,59.78
2022-12-11,,81.094,97.82,59.44
2022-12-12,,80.673,97.66,59.27
2022-12-13,,80.22200000000001,97.5,58.92
2022-12-14,,79.84400000000001,97.5,58.54
2022-12-15,,79.522,97.54,58.21
2022-12-16,,79.208,97.48,57.94
2022-12-17,,78.902,97.42,57.55
2022-12-18,,78.655,97.33,57.33
2022-12-19,,78.431,97.33,57.1
2022-12-20,,78.118,97.33,56.39
2022-12-21,,77.647,97.37,55.46
2022-12-22,,77.431,97.41,54.58
2022-12-23,,77.277,97.43,53.97
2022-12-24,,77.15599999999999,97.47,53.67
2022-12-25,,77.086,97.52,53.51
2022-12-26,,76.969,97.56,53.29
2022-12-27,,76.775,97.51,53.16
2022-12-28,,76.562,97.45,53.07
2022-12-29,,76.353,97.37,53.21
2022-12-30,,76.113,97.24,53.39
2022-12-31,,75.991,97.14,53.79
